"","Year","(semi-) final","Edition","JuryOrTelevoting","FromCountry","ToCountry","Points","ToSameAsFrom","FinalOrSemiFinal"
"34711",2015,"sf1","2015sf1","J","Denmark","Estonia",8,"no","SemiFinal"
"34712",2015,"sf1","2015sf1","J","Denmark","Finland",2,"no","SemiFinal"
"34713",2015,"sf1","2015sf1","J","Denmark","Georgia",5,"no","SemiFinal"
"34714",2015,"sf1","2015sf1","J","Denmark","Greece",0,"no","SemiFinal"
"34715",2015,"sf1","2015sf1","J","Denmark","Hungary",4,"no","SemiFinal"
"34716",2015,"sf1","2015sf1","J","Denmark","Macedonia",0,"no","SemiFinal"
"34717",2015,"sf1","2015sf1","J","Denmark","Moldova",0,"no","SemiFinal"
"34718",2015,"sf1","2015sf1","J","Denmark","Romania",6,"no","SemiFinal"
"34719",2015,"sf1","2015sf1","J","Denmark","Russia",10,"no","SemiFinal"
"34720",2015,"sf1","2015sf1","J","Denmark","Serbia",1,"no","SemiFinal"
"34721",2015,"sf1","2015sf1","J","Denmark","The Netherlands",7,"no","SemiFinal"
"34722",2015,"sf1","2015sf1","J","Estonia","Albania",0,"no","SemiFinal"
"34723",2015,"sf1","2015sf1","J","Estonia","Armenia",0,"no","SemiFinal"
"34724",2015,"sf1","2015sf1","J","Estonia","Belarus",0,"no","SemiFinal"
"34725",2015,"sf1","2015sf1","J","Estonia","Belgium",10,"no","SemiFinal"
"34726",2015,"sf1","2015sf1","J","Estonia","Denmark",7,"no","SemiFinal"
"34727",2015,"sf1","2015sf1","J","Estonia","Estonia",0,"yes","SemiFinal"
"34728",2015,"sf1","2015sf1","J","Estonia","Finland",4,"no","SemiFinal"
"34729",2015,"sf1","2015sf1","J","Estonia","Georgia",6,"no","SemiFinal"
"34730",2015,"sf1","2015sf1","J","Estonia","Greece",1,"no","SemiFinal"
"34731",2015,"sf1","2015sf1","J","Estonia","Hungary",12,"no","SemiFinal"
"34732",2015,"sf1","2015sf1","J","Estonia","Macedonia",2,"no","SemiFinal"
"34733",2015,"sf1","2015sf1","J","Estonia","Moldova",0,"no","SemiFinal"
"34734",2015,"sf1","2015sf1","J","Estonia","Romania",3,"no","SemiFinal"
"34735",2015,"sf1","2015sf1","J","Estonia","Russia",8,"no","SemiFinal"
"34736",2015,"sf1","2015sf1","J","Estonia","Serbia",0,"no","SemiFinal"
"34737",2015,"sf1","2015sf1","J","Estonia","The Netherlands",5,"no","SemiFinal"
"34738",2015,"sf1","2015sf1","J","Finland","Albania",0,"no","SemiFinal"
"34739",2015,"sf1","2015sf1","J","Finland","Armenia",0,"no","SemiFinal"
"34740",2015,"sf1","2015sf1","J","Finland","Belarus",0,"no","SemiFinal"
"34741",2015,"sf1","2015sf1","J","Finland","Belgium",12,"no","SemiFinal"
"34742",2015,"sf1","2015sf1","J","Finland","Denmark",1,"no","SemiFinal"
"34743",2015,"sf1","2015sf1","J","Finland","Estonia",8,"no","SemiFinal"
"34744",2015,"sf1","2015sf1","J","Finland","Finland",0,"yes","SemiFinal"
"34745",2015,"sf1","2015sf1","J","Finland","Georgia",5,"no","SemiFinal"
"34746",2015,"sf1","2015sf1","J","Finland","Greece",2,"no","SemiFinal"
"34747",2015,"sf1","2015sf1","J","Finland","Hungary",7,"no","SemiFinal"
"34748",2015,"sf1","2015sf1","J","Finland","Macedonia",0,"no","SemiFinal"
"34749",2015,"sf1","2015sf1","J","Finland","Moldova",0,"no","SemiFinal"
"34750",2015,"sf1","2015sf1","J","Finland","Romania",6,"no","SemiFinal"
"34751",2015,"sf1","2015sf1","J","Finland","Russia",10,"no","SemiFinal"
"34752",2015,"sf1","2015sf1","J","Finland","Serbia",4,"no","SemiFinal"
"34753",2015,"sf1","2015sf1","J","Finland","The Netherlands",3,"no","SemiFinal"
"34754",2015,"sf1","2015sf1","J","France","Albania",7,"no","SemiFinal"
"34755",2015,"sf1","2015sf1","J","France","Armenia",5,"no","SemiFinal"
"34756",2015,"sf1","2015sf1","J","France","Belarus",0,"no","SemiFinal"
"34757",2015,"sf1","2015sf1","J","France","Belgium",12,"no","SemiFinal"
"34758",2015,"sf1","2015sf1","J","France","Denmark",0,"no","SemiFinal"
"34759",2015,"sf1","2015sf1","J","France","Estonia",4,"no","SemiFinal"
"34760",2015,"sf1","2015sf1","J","France","Finland",0,"no","SemiFinal"
"34761",2015,"sf1","2015sf1","J","France","Georgia",0,"no","SemiFinal"
"34762",2015,"sf1","2015sf1","J","France","Greece",3,"no","SemiFinal"
"34763",2015,"sf1","2015sf1","J","France","Hungary",6,"no","SemiFinal"
"34764",2015,"sf1","2015sf1","J","France","Macedonia",0,"no","SemiFinal"
"34765",2015,"sf1","2015sf1","J","France","Moldova",0,"no","SemiFinal"
"34766",2015,"sf1","2015sf1","J","France","Romania",8,"no","SemiFinal"
"34767",2015,"sf1","2015sf1","J","France","Russia",10,"no","SemiFinal"
"34768",2015,"sf1","2015sf1","J","France","Serbia",1,"no","SemiFinal"
"34769",2015,"sf1","2015sf1","J","France","The Netherlands",2,"no","SemiFinal"
"34770",2015,"sf1","2015sf1","J","Georgia","Albania",6,"no","SemiFinal"
"34771",2015,"sf1","2015sf1","J","Georgia","Armenia",8,"no","SemiFinal"
"34772",2015,"sf1","2015sf1","J","Georgia","Belarus",12,"no","SemiFinal"
"34773",2015,"sf1","2015sf1","J","Georgia","Belgium",5,"no","SemiFinal"
"34774",2015,"sf1","2015sf1","J","Georgia","Denmark",0,"no","SemiFinal"
"34775",2015,"sf1","2015sf1","J","Georgia","Estonia",3,"no","SemiFinal"
"34776",2015,"sf1","2015sf1","J","Georgia","Finland",0,"no","SemiFinal"
"34777",2015,"sf1","2015sf1","J","Georgia","Georgia",0,"yes","SemiFinal"
"34778",2015,"sf1","2015sf1","J","Georgia","Greece",4,"no","SemiFinal"
"34779",2015,"sf1","2015sf1","J","Georgia","Hungary",0,"no","SemiFinal"
"34780",2015,"sf1","2015sf1","J","Georgia","Macedonia",0,"no","SemiFinal"
"34781",2015,"sf1","2015sf1","J","Georgia","Moldova",10,"no","SemiFinal"
"34782",2015,"sf1","2015sf1","J","Georgia","Romania",1,"no","SemiFinal"
"34783",2015,"sf1","2015sf1","J","Georgia","Russia",7,"no","SemiFinal"
"34784",2015,"sf1","2015sf1","J","Georgia","Serbia",0,"no","SemiFinal"
"34785",2015,"sf1","2015sf1","J","Georgia","The Netherlands",2,"no","SemiFinal"
"34786",2015,"sf1","2015sf1","J","Greece","Albania",10,"no","SemiFinal"
"34787",2015,"sf1","2015sf1","J","Greece","Armenia",7,"no","SemiFinal"
"34788",2015,"sf1","2015sf1","J","Greece","Belarus",3,"no","SemiFinal"
"34789",2015,"sf1","2015sf1","J","Greece","Belgium",6,"no","SemiFinal"
"34790",2015,"sf1","2015sf1","J","Greece","Denmark",1,"no","SemiFinal"
"34791",2015,"sf1","2015sf1","J","Greece","Estonia",4,"no","SemiFinal"
"34792",2015,"sf1","2015sf1","J","Greece","Finland",0,"no","SemiFinal"
"34793",2015,"sf1","2015sf1","J","Greece","Georgia",8,"no","SemiFinal"
"34794",2015,"sf1","2015sf1","J","Greece","Greece",0,"yes","SemiFinal"
"34795",2015,"sf1","2015sf1","J","Greece","Hungary",0,"no","SemiFinal"
"34796",2015,"sf1","2015sf1","J","Greece","Macedonia",0,"no","SemiFinal"
"34797",2015,"sf1","2015sf1","J","Greece","Moldova",0,"no","SemiFinal"
"34798",2015,"sf1","2015sf1","J","Greece","Romania",5,"no","SemiFinal"
"34799",2015,"sf1","2015sf1","J","Greece","Russia",12,"no","SemiFinal"
"34800",2015,"sf1","2015sf1","J","Greece","Serbia",2,"no","SemiFinal"
"34801",2015,"sf1","2015sf1","J","Greece","The Netherlands",0,"no","SemiFinal"
"34802",2015,"sf1","2015sf1","J","Hungary","Albania",1,"no","SemiFinal"
"34803",2015,"sf1","2015sf1","J","Hungary","Armenia",0,"no","SemiFinal"
"34804",2015,"sf1","2015sf1","J","Hungary","Belarus",0,"no","SemiFinal"
"34805",2015,"sf1","2015sf1","J","Hungary","Belgium",10,"no","SemiFinal"
"34806",2015,"sf1","2015sf1","J","Hungary","Denmark",7,"no","SemiFinal"
"34807",2015,"sf1","2015sf1","J","Hungary","Estonia",8,"no","SemiFinal"
"34808",2015,"sf1","2015sf1","J","Hungary","Finland",2,"no","SemiFinal"
"34809",2015,"sf1","2015sf1","J","Hungary","Georgia",6,"no","SemiFinal"
"34810",2015,"sf1","2015sf1","J","Hungary","Greece",3,"no","SemiFinal"
"34811",2015,"sf1","2015sf1","J","Hungary","Hungary",0,"yes","SemiFinal"
"34812",2015,"sf1","2015sf1","J","Hungary","Macedonia",0,"no","SemiFinal"
"34813",2015,"sf1","2015sf1","J","Hungary","Moldova",0,"no","SemiFinal"
"34814",2015,"sf1","2015sf1","J","Hungary","Romania",5,"no","SemiFinal"
"34815",2015,"sf1","2015sf1","J","Hungary","Russia",12,"no","SemiFinal"
"34816",2015,"sf1","2015sf1","J","Hungary","Serbia",4,"no","SemiFinal"
"34817",2015,"sf1","2015sf1","J","Hungary","The Netherlands",0,"no","SemiFinal"
"34818",2015,"sf1","2015sf1","J","Macedonia","Albania",10,"no","SemiFinal"
"34819",2015,"sf1","2015sf1","J","Macedonia","Armenia",7,"no","SemiFinal"
"34820",2015,"sf1","2015sf1","J","Macedonia","Belarus",0,"no","SemiFinal"
"34821",2015,"sf1","2015sf1","J","Macedonia","Belgium",6,"no","SemiFinal"
"34822",2015,"sf1","2015sf1","J","Macedonia","Denmark",0,"no","SemiFinal"
"34823",2015,"sf1","2015sf1","J","Macedonia","Estonia",2,"no","SemiFinal"
"34824",2015,"sf1","2015sf1","J","Macedonia","Finland",0,"no","SemiFinal"
"34825",2015,"sf1","2015sf1","J","Macedonia","Georgia",3,"no","SemiFinal"
"34826",2015,"sf1","2015sf1","J","Macedonia","Greece",4,"no","SemiFinal"
"34827",2015,"sf1","2015sf1","J","Macedonia","Hungary",0,"no","SemiFinal"
"34828",2015,"sf1","2015sf1","J","Macedonia","Macedonia",0,"yes","SemiFinal"
"34829",2015,"sf1","2015sf1","J","Macedonia","Moldova",5,"no","SemiFinal"
"34830",2015,"sf1","2015sf1","J","Macedonia","Romania",0,"no","SemiFinal"
"34831",2015,"sf1","2015sf1","J","Macedonia","Russia",8,"no","SemiFinal"
"34832",2015,"sf1","2015sf1","J","Macedonia","Serbia",12,"no","SemiFinal"
"34833",2015,"sf1","2015sf1","J","Macedonia","The Netherlands",1,"no","SemiFinal"
"34834",2015,"sf1","2015sf1","J","Moldova","Albania",6,"no","SemiFinal"
"34835",2015,"sf1","2015sf1","J","Moldova","Armenia",4,"no","SemiFinal"
"34836",2015,"sf1","2015sf1","J","Moldova","Belarus",8,"no","SemiFinal"
"34837",2015,"sf1","2015sf1","J","Moldova","Belgium",5,"no","SemiFinal"
"34838",2015,"sf1","2015sf1","J","Moldova","Denmark",0,"no","SemiFinal"
"34839",2015,"sf1","2015sf1","J","Moldova","Estonia",2,"no","SemiFinal"
"34840",2015,"sf1","2015sf1","J","Moldova","Finland",0,"no","SemiFinal"
"34841",2015,"sf1","2015sf1","J","Moldova","Georgia",10,"no","SemiFinal"
"34842",2015,"sf1","2015sf1","J","Moldova","Greece",3,"no","SemiFinal"
"34843",2015,"sf1","2015sf1","J","Moldova","Hungary",0,"no","SemiFinal"
"34844",2015,"sf1","2015sf1","J","Moldova","Macedonia",1,"no","SemiFinal"
"34845",2015,"sf1","2015sf1","J","Moldova","Moldova",0,"yes","SemiFinal"
"34846",2015,"sf1","2015sf1","J","Moldova","Romania",12,"no","SemiFinal"
"34847",2015,"sf1","2015sf1","J","Moldova","Russia",7,"no","SemiFinal"
"34848",2015,"sf1","2015sf1","J","Moldova","Serbia",0,"no","SemiFinal"
"34849",2015,"sf1","2015sf1","J","Moldova","The Netherlands",0,"no","SemiFinal"
"34850",2015,"sf1","2015sf1","J","Romania","Albania",0,"no","SemiFinal"
"34851",2015,"sf1","2015sf1","J","Romania","Armenia",1,"no","SemiFinal"
"34852",2015,"sf1","2015sf1","J","Romania","Belarus",0,"no","SemiFinal"
"34853",2015,"sf1","2015sf1","J","Romania","Belgium",7,"no","SemiFinal"
"34854",2015,"sf1","2015sf1","J","Romania","Denmark",5,"no","SemiFinal"
"34855",2015,"sf1","2015sf1","J","Romania","Estonia",2,"no","SemiFinal"
"34856",2015,"sf1","2015sf1","J","Romania","Finland",0,"no","SemiFinal"
"34857",2015,"sf1","2015sf1","J","Romania","Georgia",4,"no","SemiFinal"
"34858",2015,"sf1","2015sf1","J","Romania","Greece",6,"no","SemiFinal"
"34859",2015,"sf1","2015sf1","J","Romania","Hungary",10,"no","SemiFinal"
"34860",2015,"sf1","2015sf1","J","Romania","Macedonia",0,"no","SemiFinal"
"34861",2015,"sf1","2015sf1","J","Romania","Moldova",8,"no","SemiFinal"
"34862",2015,"sf1","2015sf1","J","Romania","Romania",0,"yes","SemiFinal"
"34863",2015,"sf1","2015sf1","J","Romania","Russia",12,"no","SemiFinal"
"34864",2015,"sf1","2015sf1","J","Romania","Serbia",0,"no","SemiFinal"
"34865",2015,"sf1","2015sf1","J","Romania","The Netherlands",3,"no","SemiFinal"
"34866",2015,"sf1","2015sf1","J","Russia","Albania",3,"no","SemiFinal"
"34867",2015,"sf1","2015sf1","J","Russia","Armenia",12,"no","SemiFinal"
"34868",2015,"sf1","2015sf1","J","Russia","Belarus",6,"no","SemiFinal"
"34869",2015,"sf1","2015sf1","J","Russia","Belgium",8,"no","SemiFinal"
"34870",2015,"sf1","2015sf1","J","Russia","Denmark",0,"no","SemiFinal"
"34871",2015,"sf1","2015sf1","J","Russia","Estonia",10,"no","SemiFinal"
"34872",2015,"sf1","2015sf1","J","Russia","Finland",0,"no","SemiFinal"
"34873",2015,"sf1","2015sf1","J","Russia","Georgia",7,"no","SemiFinal"
"34874",2015,"sf1","2015sf1","J","Russia","Greece",5,"no","SemiFinal"
"34875",2015,"sf1","2015sf1","J","Russia","Hungary",2,"no","SemiFinal"
"34876",2015,"sf1","2015sf1","J","Russia","Macedonia",0,"no","SemiFinal"
"34877",2015,"sf1","2015sf1","J","Russia","Moldova",0,"no","SemiFinal"
"34878",2015,"sf1","2015sf1","J","Russia","Romania",1,"no","SemiFinal"
"34879",2015,"sf1","2015sf1","J","Russia","Russia",0,"yes","SemiFinal"
"34880",2015,"sf1","2015sf1","J","Russia","Serbia",4,"no","SemiFinal"
"34881",2015,"sf1","2015sf1","J","Russia","The Netherlands",0,"no","SemiFinal"
"34882",2015,"sf1","2015sf1","J","Serbia","Albania",0,"no","SemiFinal"
"34883",2015,"sf1","2015sf1","J","Serbia","Armenia",0,"no","SemiFinal"
"34884",2015,"sf1","2015sf1","J","Serbia","Belarus",0,"no","SemiFinal"
"34885",2015,"sf1","2015sf1","J","Serbia","Belgium",7,"no","SemiFinal"
"34886",2015,"sf1","2015sf1","J","Serbia","Denmark",0,"no","SemiFinal"
"34887",2015,"sf1","2015sf1","J","Serbia","Estonia",2,"no","SemiFinal"
"34888",2015,"sf1","2015sf1","J","Serbia","Finland",4,"no","SemiFinal"
"34889",2015,"sf1","2015sf1","J","Serbia","Georgia",1,"no","SemiFinal"
"34890",2015,"sf1","2015sf1","J","Serbia","Greece",6,"no","SemiFinal"
"34891",2015,"sf1","2015sf1","J","Serbia","Hungary",8,"no","SemiFinal"
"34892",2015,"sf1","2015sf1","J","Serbia","Macedonia",12,"no","SemiFinal"
"34893",2015,"sf1","2015sf1","J","Serbia","Moldova",5,"no","SemiFinal"
"34894",2015,"sf1","2015sf1","J","Serbia","Romania",3,"no","SemiFinal"
"34895",2015,"sf1","2015sf1","J","Serbia","Russia",10,"no","SemiFinal"
"34896",2015,"sf1","2015sf1","J","Serbia","Serbia",0,"yes","SemiFinal"
"34897",2015,"sf1","2015sf1","J","Serbia","The Netherlands",0,"no","SemiFinal"
"34898",2015,"sf1","2015sf1","J","Spain","Albania",6,"no","SemiFinal"
"34899",2015,"sf1","2015sf1","J","Spain","Armenia",4,"no","SemiFinal"
"34900",2015,"sf1","2015sf1","J","Spain","Belarus",0,"no","SemiFinal"
"34901",2015,"sf1","2015sf1","J","Spain","Belgium",10,"no","SemiFinal"
"34902",2015,"sf1","2015sf1","J","Spain","Denmark",1,"no","SemiFinal"
"34903",2015,"sf1","2015sf1","J","Spain","Estonia",12,"no","SemiFinal"
"34904",2015,"sf1","2015sf1","J","Spain","Finland",0,"no","SemiFinal"
"34905",2015,"sf1","2015sf1","J","Spain","Georgia",5,"no","SemiFinal"
"34906",2015,"sf1","2015sf1","J","Spain","Greece",2,"no","SemiFinal"
"34907",2015,"sf1","2015sf1","J","Spain","Hungary",0,"no","SemiFinal"
"34908",2015,"sf1","2015sf1","J","Spain","Macedonia",0,"no","SemiFinal"
"34909",2015,"sf1","2015sf1","J","Spain","Moldova",0,"no","SemiFinal"
"34910",2015,"sf1","2015sf1","J","Spain","Romania",8,"no","SemiFinal"
"34911",2015,"sf1","2015sf1","J","Spain","Russia",7,"no","SemiFinal"
"34912",2015,"sf1","2015sf1","J","Spain","Serbia",0,"no","SemiFinal"
"34913",2015,"sf1","2015sf1","J","Spain","The Netherlands",3,"no","SemiFinal"
"34914",2015,"sf1","2015sf1","J","The Netherlands","Albania",0,"no","SemiFinal"
"34915",2015,"sf1","2015sf1","J","The Netherlands","Armenia",5,"no","SemiFinal"
"34916",2015,"sf1","2015sf1","J","The Netherlands","Belarus",0,"no","SemiFinal"
"34917",2015,"sf1","2015sf1","J","The Netherlands","Belgium",12,"no","SemiFinal"
"34918",2015,"sf1","2015sf1","J","The Netherlands","Denmark",3,"no","SemiFinal"
"34919",2015,"sf1","2015sf1","J","The Netherlands","Estonia",8,"no","SemiFinal"
"34920",2015,"sf1","2015sf1","J","The Netherlands","Finland",0,"no","SemiFinal"
"34921",2015,"sf1","2015sf1","J","The Netherlands","Georgia",1,"no","SemiFinal"
"34922",2015,"sf1","2015sf1","J","The Netherlands","Greece",6,"no","SemiFinal"
"34923",2015,"sf1","2015sf1","J","The Netherlands","Hungary",4,"no","SemiFinal"
"34924",2015,"sf1","2015sf1","J","The Netherlands","Macedonia",0,"no","SemiFinal"
"34925",2015,"sf1","2015sf1","J","The Netherlands","Moldova",0,"no","SemiFinal"
"34926",2015,"sf1","2015sf1","J","The Netherlands","Romania",2,"no","SemiFinal"
"34927",2015,"sf1","2015sf1","J","The Netherlands","Russia",10,"no","SemiFinal"
"34928",2015,"sf1","2015sf1","J","The Netherlands","Serbia",7,"no","SemiFinal"
"34929",2015,"sf1","2015sf1","J","The Netherlands","The Netherlands",0,"yes","SemiFinal"
"34930",2015,"sf2","2015sf2","J","Australia","Azerbaijan",2,"no","SemiFinal"
"34931",2015,"sf2","2015sf2","J","Australia","Cyprus",6,"no","SemiFinal"
"34932",2015,"sf2","2015sf2","J","Australia","Czech Republic",0,"no","SemiFinal"
"34933",2015,"sf2","2015sf2","J","Australia","Iceland",0,"no","SemiFinal"
"34934",2015,"sf2","2015sf2","J","Australia","Ireland",0,"no","SemiFinal"
"34935",2015,"sf2","2015sf2","J","Australia","Israel",7,"no","SemiFinal"
"34936",2015,"sf2","2015sf2","J","Australia","Latvia",10,"no","SemiFinal"
"34937",2015,"sf2","2015sf2","J","Australia","Lithuania",4,"no","SemiFinal"
"34938",2015,"sf2","2015sf2","J","Australia","Malta",3,"no","SemiFinal"
"34939",2015,"sf2","2015sf2","J","Australia","Montenegro",0,"no","SemiFinal"
"34940",2015,"sf2","2015sf2","J","Australia","Norway",8,"no","SemiFinal"
"34941",2015,"sf2","2015sf2","J","Australia","Poland",1,"no","SemiFinal"
"34942",2015,"sf2","2015sf2","J","Australia","Portugal",0,"no","SemiFinal"
"34943",2015,"sf2","2015sf2","J","Australia","San Marino",0,"no","SemiFinal"
"34944",2015,"sf2","2015sf2","J","Australia","Slovenia",5,"no","SemiFinal"
"34945",2015,"sf2","2015sf2","J","Australia","Sweden",12,"no","SemiFinal"
"34946",2015,"sf2","2015sf2","J","Australia","Switzerland",0,"no","SemiFinal"
"34947",2015,"sf2","2015sf2","J","Azerbaijan","Azerbaijan",0,"yes","SemiFinal"
"34948",2015,"sf2","2015sf2","J","Azerbaijan","Cyprus",0,"no","SemiFinal"
"34949",2015,"sf2","2015sf2","J","Azerbaijan","Czech Republic",0,"no","SemiFinal"
"34950",2015,"sf2","2015sf2","J","Azerbaijan","Iceland",5,"no","SemiFinal"
"34951",2015,"sf2","2015sf2","J","Azerbaijan","Ireland",2,"no","SemiFinal"
"34952",2015,"sf2","2015sf2","J","Azerbaijan","Israel",8,"no","SemiFinal"
"34953",2015,"sf2","2015sf2","J","Azerbaijan","Latvia",6,"no","SemiFinal"
"34954",2015,"sf2","2015sf2","J","Azerbaijan","Lithuania",7,"no","SemiFinal"
"34955",2015,"sf2","2015sf2","J","Azerbaijan","Malta",0,"no","SemiFinal"
"34956",2015,"sf2","2015sf2","J","Azerbaijan","Montenegro",10,"no","SemiFinal"
"34957",2015,"sf2","2015sf2","J","Azerbaijan","Norway",0,"no","SemiFinal"
"34958",2015,"sf2","2015sf2","J","Azerbaijan","Poland",0,"no","SemiFinal"
"34959",2015,"sf2","2015sf2","J","Azerbaijan","Portugal",3,"no","SemiFinal"
"34960",2015,"sf2","2015sf2","J","Azerbaijan","San Marino",0,"no","SemiFinal"
"34961",2015,"sf2","2015sf2","J","Azerbaijan","Slovenia",12,"no","SemiFinal"
"34962",2015,"sf2","2015sf2","J","Azerbaijan","Sweden",4,"no","SemiFinal"
"34963",2015,"sf2","2015sf2","J","Azerbaijan","Switzerland",1,"no","SemiFinal"
"34964",2015,"sf2","2015sf2","J","Cyprus","Azerbaijan",5,"no","SemiFinal"
"34965",2015,"sf2","2015sf2","J","Cyprus","Cyprus",0,"yes","SemiFinal"
"34966",2015,"sf2","2015sf2","J","Cyprus","Czech Republic",0,"no","SemiFinal"
"34967",2015,"sf2","2015sf2","J","Cyprus","Iceland",0,"no","SemiFinal"
"34968",2015,"sf2","2015sf2","J","Cyprus","Ireland",1,"no","SemiFinal"
"34969",2015,"sf2","2015sf2","J","Cyprus","Israel",10,"no","SemiFinal"
"34970",2015,"sf2","2015sf2","J","Cyprus","Latvia",8,"no","SemiFinal"
"34971",2015,"sf2","2015sf2","J","Cyprus","Lithuania",7,"no","SemiFinal"
"34972",2015,"sf2","2015sf2","J","Cyprus","Malta",0,"no","SemiFinal"
"34973",2015,"sf2","2015sf2","J","Cyprus","Montenegro",2,"no","SemiFinal"
"34974",2015,"sf2","2015sf2","J","Cyprus","Norway",6,"no","SemiFinal"
"34975",2015,"sf2","2015sf2","J","Cyprus","Poland",4,"no","SemiFinal"
"34976",2015,"sf2","2015sf2","J","Cyprus","Portugal",0,"no","SemiFinal"
"34977",2015,"sf2","2015sf2","J","Cyprus","San Marino",0,"no","SemiFinal"
